celda,encoder,flujo,rpm,tps1,temperatura,voltaje,tps2,marcha
5,510.93,1.38,1217,2,104.38,13.88,0,6
4.04,510.93,1.38,0,0,0,0,0
3.16,510.93,1.38,0,0,0,0,0
2.89,510.93,1.38,0,0,0,0,0
3.33,509.17,1.38,0,0,0,0,0
3.16,509.17,1.38,0,0,0,0,0
3.16,509.17,1.38,0,0,0,0,0
2.63,509.17,1.38,0,0,0,0,0
2.81,509.17,1.38,0,0,0,0,0
3.51,509.17,1.38,0,0,0,0,0
5,509.17,1.38,0,0,0,0,0
4.04,509.17,1.38,1217,2,104.38,13.88,0,6
3.16,509.17,1.38,0,0,0,0,0
2.89,509.17,1.38,0,0,0,0,0
2.72,509.17,1.38,0,0,0,0,0
3.16,509.17,1.38,0,0,0,0,0
3.51,504.88,1.38,0,0,0,0,0
3.42,504.88,1.38,0,0,0,0,0
3.33,504.88,1.38,0,0,0,0,0
2.54,504.88,1.38,0,0,0,0,0
3.07,504.88,1.38,0,0,0,0,0
3.07,504.88,1.38,0,0,0,0,0
3.6,504.88,1.38,1332,2,104.38,13.88,0,6
3.16,504.88,1.38,0,0,0,0,0
2.37,504.88,1.38,0,0,0,0,0
2.89,504.88,1.38,0,0,0,0,0
4.04,504.88,1.38,0,0,0,0,0
4.21,504.88,1.38,0,0,0,0,0
3.68,503.42,1.38,0,0,0,0,0
3.25,503.42,1.38,0,0,0,0,0
2.81,503.42,1.38,0,0,0,0,0
3.16,503.42,1.38,0,0,0,0,0
3.86,503.42,1.38,0,0,0,0,0
3.16,503.42,1.38,1332,2,104.38,13.88,0,6
2.37,503.42,1.38,0,0,0,0,0
2.89,503.42,1.38,0,0,0,0,0
4.04,503.42,1.38,0,0,0,0,0
4.21,503.42,1.38,0,0,0,0,0
3.68,503.42,1.38,0,0,0,0,0
3.25,503.42,1.38,0,0,0,0,0
2.81,505.39,1.38,0,0,0,0,0
3.16,505.39,1.38,0,0,0,0,0
3.86,505.39,1.38,0,0,0,0,0
3.33,505.39,1.38,0,0,0,0,0
3.51,505.39,1.38,1332,2,104.38,13.88,0,6
2.72,505.39,1.38,0,0,0,0,0
3.16,505.39,1.38,0,0,0,0,0
2.81,505.39,1.38,0,0,0,0,0
3.25,505.39,1.38,0,0,0,0,0
3.42,505.39,1.38,0,0,0,0,0
2.54,505.39,1.38,0,0,0,0,0
2.72,508.29,1.38,0,0,0,0,0
3.25,508.29,1.38,0,0,0,0,0
3.33,508.29,1.38,0,0,0,0,0
3.51,508.29,1.38,0,0,0,0,0
2.72,508.29,1.38,1281,2,104.38,13.88,0,6
3.16,508.29,1.38,0,0,0,0,0
2.81,508.29,1.38,0,0,0,0,0
3.25,508.29,1.38,0,0,0,0,0
3.42,508.29,1.38,0,0,0,0,0
2.54,508.29,1.38,0,0,0,0,0
2.72,508.29,1.38,0,0,0,0,0
3.25,508.29,1.38,0,0,0,0,0
3.25,506.34,1.38,0,0,0,0,0
3.33,506.34,1.38,0,0,0,0,0
3.33,506.34,1.38,0,0,0,0,0
3.42,506.34,1.38,1281,2,104.38,13.88,0,6
3.07,506.34,1.38,0,0,0,0,0
3.16,506.34,1.38,0,0,0,0,0
3.07,506.34,1.38,0,0,0,0,0
3.33,506.34,1.38,0,0,0,0,0
2.28,506.34,1.38,0,0,0,0,0
2.37,506.34,1.38,0,0,0,0,0
3.25,506.34,1.38,0,0,0,0,0
3.33,506.34,1.38,0,0,0,0,0
3.33,491.4,1.38,0,0,0,0,0
3.42,491.4,1.38,0,0,0,0,0
3.07,491.4,1.38,1281,2,104.38,13.88,0,6
3.16,491.4,1.38,0,0,0,0,0
3.07,491.4,1.38,0,0,0,0,0
3.33,491.4,1.38,0,0,0,0,0
2.28,491.4,1.38,0,0,0,0,0
2.37,491.4,1.38,0,0,0,0,0
3.6,491.4,1.38,0,0,0,0,0
4.04,491.4,1.38,0,0,0,0,0
2.98,491.4,1.38,0,0,0,0,0
2.11,491.4,1.38,0,0,0,0,0
2.02,491.4,1.38,0,0,0,0,0
3.42,488.38,1.38,1366,2,104.38,13.88,0,6
2.81,488.38,1.38,0,0,0,0,0
2.89,488.38,1.38,0,0,0,0,0
3.42,488.38,1.38,0,0,0,0,0
3.25,488.38,1.38,0,0,0,0,0
3.6,488.38,1.38,0,0,0,0,0
4.04,488.38,1.38,0,0,0,0,0
2.98,488.38,1.38,0,0,0,0,0
2.11,488.38,1.38,0,0,0,0,0
2.02,488.38,1.38,0,0,0,0,0
3.42,488.38,1.38,0,0,0,0,0
2.81,488.38,1.38,1366,2,104.38,13.88,0,6
2.89,499.01,1.38,0,0,0,0,0
3.42,499.01,1.38,0,0,0,0,0
3.25,499.01,1.38,0,0,0,0,0
2.46,499.01,1.38,0,0,0,0,0
3.07,499.01,1.38,0,0,0,0,0
2.54,499.01,1.39,0,0,0,0,0
3.42,499.01,1.39,0,0,0,0,0
3.33,499.01,1.39,0,0,0,0,0
2.72,499.01,1.39,0,0,0,0,0
4.12,499.01,1.39,0,0,0,0,0
3.07,499.01,1.39,1366,2,104.38,13.88,0,6
3.16,499.01,1.39,0,0,0,0,0
3.51,505.26,1.39,0,0,0,0,0
3.6,505.26,1.39,0,0,0,0,0
3.07,505.26,1.39,0,0,0,0,0
3.16,505.26,1.39,0,0,0,0,0
3.07,505.26,1.39,0,0,0,0,0
3.6,505.26,1.39,0,0,0,0,0
3.25,505.26,1.39,0,0,0,0,0
3.33,505.26,1.39,0,0,0,0,0
2.98,505.26,1.39,0,0,0,0,0
2.81,505.26,1.39,1242,2,104.38,13.88,0,6
2.81,505.26,1.39,0,0,0,0,0
3.6,505.26,1.39,0,0,0,0,0
3.07,500.71,1.39,0,0,0,0,0
3.16,500.71,1.39,0,0,0,0,0
3.07,500.71,1.39,0,0,0,0,0
3.6,500.71,1.39,0,0,0,0,0
3.25,500.71,1.39,0,0,0,0,0
3.33,500.71,1.39,0,0,0,0,0
2.98,500.71,1.39,0,0,0,0,0
2.81,500.71,1.39,0,0,0,0,0
2.81,500.71,1.39,1242,2,104.38,13.88,0,6
2.11,500.71,1.39,0,0,0,0,0
2.19,500.71,1.39,0,0,0,0,0
1.93,500.71,1.39,0,0,0,0,0
2.37,494.63,1.39,0,0,0,0,0
3.07,494.63,1.39,0,0,0,0,0
4.04,494.63,1.39,0,0,0,0,0
2.81,494.63,1.39,0,0,0,0,0
2.11,494.63,1.39,0,0,0,0,0
3.68,494.63,1.39,0,0,0,0,0
4.21,494.63,1.39,0,0,0,0,0
2.11,494.63,1.39,1242,2,104.38,13.88,0,6
2.19,494.63,1.39,0,0,0,0,0
1.93,494.63,1.39,0,0,0,0,0
2.37,494.63,1.39,0,0,0,0,0
3.07,494.63,1.39,0,0,0,0,0
4.04,502.03,1.39,0,0,0,0,0
2.81,502.03,1.39,0,0,0,0,0
2.11,502.03,1.39,0,0,0,0,0
3.68,502.03,1.39,0,0,0,0,0
4.21,502.03,1.39,0,0,0,0,0
2.81,502.03,1.39,0,0,0,0,0
2.72,502.03,1.39,1368,2,104.38,13.88,0,6
2.63,502.03,1.39,0,0,0,0,0
3.42,502.03,1.39,0,0,0,0,0
3.07,502.03,1.39,0,0,0,0,0
2.81,502.03,1.39,0,0,0,0,0
2.11,514.63,1.39,0,0,0,0,0
2.46,514.63,1.39,0,0,0,0,0
2.37,514.63,1.39,0,0,0,0,0
2.81,514.63,1.39,0,0,0,0,0
2.81,514.63,1.39,0,0,0,0,0
2.72,514.63,1.39,0,0,0,0,0
2.63,514.63,1.39,1368,2,104.38,13.88,0,6
3.42,514.63,1.39,0,0,0,0,0
3.07,514.63,1.39,0,0,0,0,0
2.81,514.63,1.39,0,0,0,0,0
2.11,514.63,1.39,0,0,0,0,0
2.46,514.63,1.39,0,0,0,0,0
2.37,507.41,1.39,0,0,0,0,0
2.81,507.41,1.39,0,0,0,0,0
2.81,507.41,1.39,0,0,0,0,0
3.33,507.41,1.39,0,0,0,0,0
3.33,507.41,1.39,0,0,0,0,0
3.86,507.41,1.39,1368,2,104.38,13.88,0,6
3.6,507.41,1.39,0,0,0,0,0
3.16,507.41,1.39,0,0,0,0,0
3.42,507.41,1.39,0,0,0,0,0
3.07,507.41,1.39,0,0,0,0,0
3.68,507.41,1.39,0,0,0,0,0
3.6,507.41,1.39,0,0,0,0,0
2.81,508.62,1.39,0,0,0,0,0
3.33,508.62,1.39,0,0,0,0,0
3.33,508.62,1.39,0,0,0,0,0
3.86,508.62,1.39,0,0,0,0,0
3.6,508.62,1.39,1347,2,104.38,13.88,0,6
3.16,508.62,1.39,0,0,0,0,0
3.42,508.62,1.39,0,0,0,0,0
3.07,508.62,1.39,0,0,0,0,0
3.68,508.62,1.39,0,0,0,0,0
3.6,508.62,1.39,0,0,0,0,0
3.6,508.62,1.39,0,0,0,0,0
3.16,508.62,1.39,0,0,0,0,0
3.77,515.24,1.39,0,0,0,0,0
3.86,515.24,1.39,0,0,0,0,0
3.6,515.24,1.39,0,0,0,0,0
4.12,515.24,1.39,1347,2,104.38,13.88,0,6
3.16,515.24,1.39,0,0,0,0,0
3.33,515.24,1.39,0,0,0,0,0
3.16,515.24,1.39,0,0,0,0,0
4.56,515.24,1.39,0,0,0,0,0
4.65,515.24,1.39,0,0,0,0,0
3.25,515.24,1.39,0,0,0,0,0
3.51,515.24,1.39,0,0,0,0,0
2.54,512.03,1.39,0,0,0,0,0
3.51,512.03,1.39,0,0,0,0,0
3.42,512.03,1.39,0,0,0,0,0
4.21,512.03,1.39,1347,2,104.38,13.88,0,6
3.77,512.03,1.39,0,0,0,0,0
2.98,512.03,1.39,0,0,0,0,0
2.46,512.03,1.39,0,0,0,0,0
4.65,512.03,1.39,0,0,0,0,0
3.25,512.03,1.39,0,0,0,0,0
3.51,512.03,1.39,0,0,0,0,0
2.54,512.03,1.39,0,0,0,0,0
3.51,512.03,1.39,0,0,0,0,0
3.42,504.94,1.39,0,0,0,0,0
4.21,504.94,1.39,0,0,0,0,0
3.77,504.94,1.39,1413,2,104.38,13.88,0,6
2.98,504.94,1.39,0,0,0,0,0
2.46,504.94,1.39,0,0,0,0,0
3.77,504.94,1.39,0,0,0,0,0
3.42,504.94,1.39,0,0,0,0,0
3.16,504.94,1.39,0,0,0,0,0
2.72,504.94,1.39,0,0,0,0,0
2.37,504.94,1.39,0,0,0,0,0
3.25,504.94,1.39,0,0,0,0,0
3.33,504.94,1.39,0,0,0,0,0
3.51,505.4,1.39,0,0,0,0,0
3.25,505.4,1.39,1413,2,104.38,13.88,0,6
2.72,505.4,1.39,0,0,0,0,0
3.77,505.4,1.39,0,0,0,0,0
3.42,505.4,1.39,0,0,0,0,0
3.16,505.4,1.39,0,0,0,0,0
2.72,505.4,1.39,0,0,0,0,0
2.37,505.4,1.39,0,0,0,0,0
3.25,505.4,1.39,0,0,0,0,0
3.33,505.4,1.39,0,0,0,0,0
3.51,505.4,1.39,0,0,0,0,0
3.25,505.4,1.39,0,0,0,0,0
2.72,505.56,1.39,1413,2,104.38,13.88,0,6
3.25,505.56,1.39,0,0,0,0,0
3.51,505.56,1.39,0,0,0,0,0
3.86,505.56,1.39,0,0,0,0,0
4.21,505.56,1.39,0,0,0,0,0
3.51,505.56,1.39,0,0,0,0,0
2.63,505.56,1.39,0,0,0,0,0
2.72,505.56,1.39,0,0,0,0,0
3.51,505.56,1.39,0,0,0,0,0
3.86,505.56,1.39,0,0,0,0,0
2.98,505.56,1.39,0,0,0,0,0
3.25,505.56,1.39,1432,2,104.38,13.88,0,6
3.51,503.44,1.39,0,0,0,0,0
3.86,503.44,1.39,0,0,0,0,0
4.21,503.44,1.39,0,0,0,0,0
3.51,503.44,1.39,0,0,0,0,0
2.63,503.44,1.39,0,0,0,0,0
2.72,503.44,1.39,0,0,0,0,0
3.51,503.44,1.39,0,0,0,0,0
3.86,503.44,1.39,0,0,0,0,0
2.98,503.44,1.39,0,0,0,0,0
3.16,503.44,1.39,0,0,0,0,0
2.63,503.44,1.39,1432,2,104.38,13.88,0,6
2.98,503.44,1.39,0,0,0,0,0
2.81,501.26,1.39,0,0,0,0,0
3.42,501.26,1.39,0,0,0,0,0
2.98,501.26,1.39,0,0,0,0,0
2.72,501.26,1.39,0,0,0,0,0
2.98,501.26,1.39,0,0,0,0,0
3.51,501.26,1.39,0,0,0,0,0
1.75,501.26,1.39,0,0,0,0,0
3.16,501.26,1.39,0,0,0,0,0
2.63,501.26,1.39,0,0,0,0,0
2.98,501.26,1.39,1432,2,104.38,13.88,0,6
2.81,501.26,1.39,0,0,0,0,0
3.42,501.26,1.39,0,0,0,0,0
2.98,507.17,1.39,0,0,0,0,0
2.72,507.17,1.39,0,0,0,0,0
2.98,507.17,1.39,0,0,0,0,0
3.51,507.17,1.39,0,0,0,0,0
1.75,507.17,1.39,0,0,0,0,0
2.54,507.17,1.39,0,0,0,0,0
2.72,507.17,1.39,0,0,0,0,0
2.72,507.17,1.39,0,0,0,0,0
2.72,507.17,1.39,1371,2,104.38,13.88,0,6
3.42,507.17,1.39,0,0,0,0,0
3.51,507.17,1.39,0,0,0,0,0
2.98,507.17,1.39,0,0,0,0,0
2.72,503.63,1.39,0,0,0,0,0
2.28,503.63,1.39,0,0,0,0,0
3.16,503.63,1.39,0,0,0,0,0
4.04,503.63,1.37,0,0,0,0,0
3.42,503.63,1.37,0,0,0,0,0
2.72,503.63,1.37,0,0,0,0,0
3.25,503.63,1.37,0,0,0,0,0
3.95,503.63,1.37,1371,2,104.38,13.88,0,6
3.95,503.63,1.37,0,0,0,0,0
3.68,503.63,1.37,0,0,0,0,0
3.42,503.63,1.37,0,0,0,0,0
4.65,514.39,1.37,0,0,0,0,0
3.95,514.39,1.37,0,0,0,0,0
4.04,514.39,1.37,0,0,0,0,0
3.42,514.39,1.37,0,0,0,0,0
2.72,514.39,1.37,0,0,0,0,0
3.25,514.39,1.37,0,0,0,0,0
3.95,514.39,1.37,0,0,0,0,0
3.95,514.39,1.37,1371,2,104.38,13.88,0,6
3.68,514.39,1.37,0,0,0,0,0
3.42,514.39,1.37,0,0,0,0,0
4.65,514.39,1.37,0,0,0,0,0
3.95,514.39,1.37,0,0,0,0,0
2.81,512.6,1.37,0,0,0,0,0
3.07,512.6,1.37,0,0,0,0,0
3.6,512.6,1.37,0,0,0,0,0
3.95,512.6,1.37,0,0,0,0,0
3.68,512.6,1.37,0,0,0,0,0
3.25,512.6,1.37,0,0,0,0,0
2.63,512.6,1.37,1351,2,104.38,13.88,0,6
2.98,512.6,1.37,0,0,0,0,0
2.98,512.6,1.37,0,0,0,0,0
3.42,512.6,1.37,0,0,0,0,0
2.81,512.6,1.37,0,0,0,0,0
3.07,512.6,1.37,0,0,0,0,0
3.6,500.67,1.37,0,0,0,0,0
3.95,500.67,1.37,0,0,0,0,0
3.68,500.67,1.37,0,0,0,0,0
3.25,500.67,1.37,0,0,0,0,0
2.63,500.67,1.37,0,0,0,0,0
2.98,500.67,1.37,1351,2,104.38,13.88,0,6
2.98,500.67,1.37,0,0,0,0,0
3.42,500.67,1.37,0,0,0,0,0
3.42,500.67,1.37,0,0,0,0,0
3.25,500.67,1.37,0,0,0,0,0
3.16,500.67,1.37,0,0,0,0,0
3.16,500.67,1.37,0,0,0,0,0
4.04,504.55,1.37,0,0,0,0,0
3.25,504.55,1.37,0,0,0,0,0
3.16,504.55,1.37,0,0,0,0,0
2.89,504.55,1.37,0,0,0,0,0
3.6,504.55,1.37,1355,2,104.38,13.88,0,6
4.47,504.55,1.37,0,0,0,0,0
3.42,504.55,1.37,0,0,0,0,0
3.25,504.55,1.37,0,0,0,0,0
3.16,504.55,1.37,0,0,0,0,0
3.16,504.55,1.37,0,0,0,0,0
4.04,504.55,1.37,0,0,0,0,0
3.25,504.55,1.37,0,0,0,0,0
3.16,501.14,1.37,0,0,0,0,0
2.89,501.14,1.37,0,0,0,0,0
3.6,501.14,1.37,0,0,0,0,0
4.47,501.14,1.37,1355,2,104.38,13.88,0,6
3.6,501.14,1.37,0,0,0,0,0
3.6,501.14,1.37,0,0,0,0,0
2.63,501.14,1.37,0,0,0,0,0
3.07,501.14,1.37,0,0,0,0,0
3.16,501.14,1.37,0,0,0,0,0
3.77,501.14,1.37,0,0,0,0,0
2.89,501.14,1.37,0,0,0,0,0
2.63,501.14,1.37,0,0,0,0,0
2.98,507,1.37,0,0,0,0,0
3.68,507,1.37,0,0,0,0,0
3.6,507,1.37,1355,2,104.38,13.88,0,6
3.6,507,1.37,0,0,0,0,0
2.63,507,1.37,0,0,0,0,0
3.07,507,1.37,0,0,0,0,0
3.16,507,1.37,0,0,0,0,0
3.77,507,1.37,0,0,0,0,0
2.89,507,1.37,0,0,0,0,0
2.63,507,1.37,0,0,0,0,0
2.98,507,1.37,0,0,0,0,0
3.68,518.54,1.37,0,0,0,0,0
3.51,518.54,1.37,0,0,0,0,0
2.98,518.54,1.37,1320,2,104.38,13.88,0,6
3.33,518.54,1.37,0,0,0,0,0
2.81,518.54,1.37,0,0,0,0,0
3.6,518.54,1.37,0,0,0,0,0
4.3,518.54,1.37,0,0,0,0,0
4.47,518.54,1.37,0,0,0,0,0
3.42,518.54,1.37,0,0,0,0,0
3.07,518.54,1.37,0,0,0,0,0
2.28,518.54,1.37,0,0,0,0,0
2.46,518.54,1.37,0,0,0,0,0
3.16,507.17,1.37,0,0,0,0,0
3.6,507.17,1.37,1320,2,104.38,13.88,0,6
3.86,507.17,1.37,0,0,0,0,0
2.81,507.17,1.37,0,0,0,0,0
3.07,507.17,1.37,0,0,0,0,0
2.89,507.17,1.37,0,0,0,0,0
3.16,507.17,1.37,0,0,0,0,0
3.6,507.17,1.37,0,0,0,0,0
3.33,507.17,1.37,0,0,0,0,0
2.46,507.17,1.37,0,0,0,0,0
3.16,507.17,1.37,0,0,0,0,0
3.6,507.17,1.37,0,0,0,0,0
3.86,509.44,1.37,1320,2,104.38,13.88,0,6
2.81,509.44,1.37,0,0,0,0,0
3.07,509.44,1.37,0,0,0,0,0
2.89,509.44,1.37,0,0,0,0,0
3.16,509.44,1.37,0,0,0,0,0
3.6,509.44,1.37,0,0,0,0,0
3.33,509.44,1.37,0,0,0,0,0
3.42,509.44,1.37,0,0,0,0,0
3.07,509.44,1.37,0,0,0,0,0
3.16,509.44,1.37,0,0,0,0,0
3.42,509.44,1.37,0,0,0,0,0
3.33,509.44,1.37,1299,2,104.38,13.88,0,6
3.16,510.79,1.37,0,0,0,0,0
2.63,510.79,1.37,0,0,0,0,0
3.25,510.79,1.37,0,0,0,0,0
2.63,510.79,1.37,0,0,0,0,0
3.6,510.79,1.37,0,0,0,0,0
3.42,510.79,1.37,0,0,0,0,0
3.07,510.79,1.37,0,0,0,0,0
3.16,510.79,1.37,0,0,0,0,0
3.42,510.79,1.37,0,0,0,0,0
3.33,510.79,1.37,0,0,0,0,0
3.16,510.79,1.37,1299,2,104.38,13.88,0,6
2.63,505.24,1.37,0,0,0,0,0
3.25,505.24,1.37,0,0,0,0,0
2.63,505.24,1.37,0,0,0,0,0
3.6,505.24,1.37,0,0,0,0,0
3.68,505.24,1.37,0,0,0,0,0
2.98,505.24,1.37,0,0,0,0,0
2.98,505.24,1.37,0,0,0,0,0
2.11,505.24,1.37,0,0,0,0,0
2.63,505.24,1.37,0,0,0,0,0
2.72,505.24,1.37,0,0,0,0,0
2.98,505.24,1.37,1299,2,104.38,13.88,0,6
